student_id,exam_score,dropout_risk
172251,100,No
172252,87,No
172253,94,No
172254,100,No
172255,85,No
172256,79,No
172257,100,No
172258,69,No
172259,97,No
172260,96,No
172261,95,No
172262,96,No
172263,93,No
172264,100,No
172265,55,Yes
172266,93,No
172267,97,No
172268,82,Yes
172269,79,No
172270,74,No
172271,83,No
172272,100,No
172273,89,No
172274,80,No
172275,94,No
172276,98,No
172277,100,No
172278,70,No
172279,85,No
172280,87,No
172281,90,No
172282,86,No
172283,89,No
172284,80,No
172285,72,No
172286,72,Yes
172287,100,No
172288,75,No
172289,76,No
172290,100,No
172291,93,No
172292,100,No
172293,92,No
172294,95,No
172295,90,No
172296,100,No
172297,68,No
172298,88,No
172299,92,No
172300,59,No
172301,95,No
172302,94,No
172303,96,No
172304,100,No
172305,78,No
172306,78,No
172307,98,No
172308,88,No
172309,100,No
172310,100,No
172311,97,No
172312,100,No
172313,90,No
172314,86,No
172315,100,No
172316,100,No
172317,100,No
172318,100,No
172319,99,No
172320,84,No
172321,94,No
172322,97,No
172323,100,No
172324,100,No
172325,90,No
172326,96,No
172327,100,No
172328,99,No
172329,92,No
172330,90,No
172331,99,No
172332,80,No
172333,73,No
172334,100,No
172335,96,No
172336,100,No
172337,87,No
172338,85,No
172339,75,No
172340,100,No
172341,92,No
172342,100,No
172343,96,No
172344,72,No
172345,100,No
172346,65,No
172347,82,No
172348,95,No
172349,100,No
172350,100,No
172351,67,No
172352,84,No
172353,95,No
172354,90,No
172355,95,No
172356,96,No
172357,83,No
172358,88,No
172359,75,No
172360,98,No
172361,100,No
172362,71,No
172363,74,Yes
172364,100,No
172365,93,No
172366,93,No
172367,92,No
172368,100,No
172369,73,No
172370,100,No
172371,86,No
172372,83,No
172373,100,No
172374,80,No
172375,84,No
172376,97,No
172377,100,No
172378,96,No
172379,100,No
172380,87,No
172381,83,No
172382,100,No
172383,100,No
172384,82,No
172385,100,No
172386,87,No
172387,100,No
172388,89,No
172389,69,No
172390,72,No
172391,85,No
172392,72,No
172393,78,No
172394,70,No
172395,83,No
172396,95,No
172397,80,No
172398,100,No
172399,100,No
172400,100,No
172401,98,No
172402,95,No
172403,82,No
172404,100,No
172405,82,No
172406,80,No
172407,77,No
172408,100,No
172409,76,No
172410,100,No
172411,100,No
172412,88,No
172413,52,No
172414,83,No
172415,96,No
172416,64,No
172417,100,No
172418,66,No
172419,97,No
172420,100,No
172421,51,No
172422,100,No
172423,65,No
172424,82,No
172425,78,No
172426,100,No
172427,97,No
172428,88,No
172429,97,No
172430,100,No
172431,89,No
172432,72,No
172433,91,No
172434,99,No
172435,94,No
172436,99,No
172437,84,No
172438,100,No
172439,96,No
172440,100,No
172441,100,No
172442,85,No
172443,92,No
172444,83,Yes
172445,100,No
172446,92,No
172447,95,No
172448,90,No
172449,80,No
172450,98,No
172451,86,No
172452,100,No
172453,83,No
172454,92,No
172455,79,No
172456,99,No
172457,100,No
172458,100,No
172459,69,No
172460,73,No
172461,100,No
172462,73,No
172463,99,No
172464,77,No
172465,91,No
172466,100,No
172467,100,No
172468,91,No
172469,88,No
172470,89,No
172471,98,Yes
172472,88,No
172473,95,No
172474,100,No
172475,100,No
172476,97,No
172477,62,No
172478,73,No
172479,98,No
172480,100,No
172481,90,No
172482,74,No
172483,74,No
172484,95,No
172485,68,No
172486,98,No
172487,100,No
172488,100,No
172489,72,No
172490,76,No
172491,85,No
172492,99,No
172493,99,No
172494,100,No
172495,81,No
172496,99,No
172497,99,No
172498,100,No
172499,92,No
172500,84,No
172501,97,No
172502,99,No
172503,99,No
172504,86,No
172505,93,No
172506,74,No
172507,93,No
172508,83,No
172509,94,No
172510,92,No
172511,98,No
172512,100,No
172513,93,No
172514,100,No
172515,100,No
172516,96,No
172517,71,No
172518,98,No
172519,71,No
172520,100,No
172521,100,No
172522,89,No
172523,82,No
172524,100,No
172525,68,No
172526,94,No
172527,87,No
172528,84,No
172529,84,No
172530,100,No
172531,100,No
172532,88,No
172533,100,No
172534,86,No
172535,100,No
172536,98,No
172537,93,No
172538,85,No
172539,99,No
172540,100,No
172541,90,No
172542,95,No
172543,97,No
172544,100,No
172545,67,No
172546,95,No
172547,99,No
172548,97,No
172549,98,No
172550,99,No
172551,77,No
172552,100,No
172553,74,No
172554,78,No
172555,97,No
172556,100,No
172557,72,No
172558,100,No
172559,88,No
172560,65,No
172561,71,No
172562,78,No
172563,64,No
172564,66,No
172565,97,No
172566,98,No
172567,95,No
172568,100,No
172569,98,No
172570,100,No
172571,100,No
172572,100,No
172573,100,No
172574,89,No
172575,100,No
172576,95,No
172577,73,Yes
172578,99,No
172579,100,No
172580,98,No
172581,93,No
172582,100,No
172583,100,No
172584,80,No
172585,91,No
172586,100,No
172587,100,No
172588,88,No
172589,83,No
172590,97,No
172591,76,No
172592,100,No
172593,85,No
172594,99,No
172595,87,No
172596,100,No
172597,100,No
172598,79,No
172599,73,No
172600,100,No
172601,97,No
172602,100,No
172603,61,No
172604,97,No
172605,79,No
172606,97,No
172607,93,No
172608,95,No
172609,89,No
172610,78,No
172611,88,No
172612,75,No
172613,63,No
172614,78,No
172615,100,No
172616,100,No
172617,98,No
172618,98,No
172619,100,No
172620,97,No
172621,69,No
172622,99,No
172623,100,No
172624,61,No
172625,66,No
172626,100,No
172627,92,No
172628,93,No
172629,78,No
172630,100,No
172631,77,No
172632,100,No
172633,94,No
172634,100,No
172635,100,No
172636,92,No
172637,94,No
172638,98,No
172639,87,No
172640,92,No
172641,72,No
172642,78,No
172643,100,No
172644,90,No
172645,100,No
172646,93,No
172647,96,No
172648,72,No
172649,100,No
172650,62,No
172651,93,No
172652,100,No
172653,59,No
172654,67,No
172655,91,No
172656,81,No
172657,100,No
172658,100,No
172659,92,No
172660,75,No
172661,98,No
172662,90,No
172663,60,No
172664,96,No
172665,99,No
172666,94,No
172667,100,No
172668,85,No
172669,100,No
172670,95,No
172671,71,No
172672,77,No
172673,74,No
172674,100,No
172675,90,No
172676,100,No
172677,87,No
172678,99,No
172679,77,No
172680,100,No
172681,100,No
172682,100,No
172683,77,No
172684,65,No
172685,100,No
172686,88,No
172687,86,No
172688,85,No
172689,100,No
172690,70,No
172691,71,No
172692,81,No
172693,100,No
172694,94,No
172695,75,No
172696,97,No
172697,87,No
172698,73,No
172699,65,No
172700,100,No
172701,75,No
172702,80,No
172703,88,No
172704,100,No
172705,71,No
172706,89,No
172707,100,No
172708,75,No
172709,83,No
172710,81,No
172711,61,Yes
172712,98,No
172713,100,No
172714,100,No
172715,87,No
172716,91,No
172717,90,No
172718,90,No
172719,92,No
172720,76,No
172721,100,No
172722,93,No
172723,100,No
172724,78,No
172725,82,No
172726,82,No
172727,78,No
172728,100,No
172729,100,No
172730,84,No
172731,100,No
172732,64,No
172733,100,No
172734,97,No
172735,71,No
172736,100,No
172737,84,No
172738,75,No
172739,100,No
172740,73,No
172741,97,No
172742,98,No
172743,97,No
172744,65,No
172745,99,No
172746,98,No
172747,96,No
172748,92,No
172749,96,No
172750,100,No
172751,100,No
172752,100,No
172753,100,No
172754,100,No
172755,95,No
172756,56,No
172757,63,No
172758,97,No
172759,90,No
172760,100,No
172761,93,No
172762,99,No
172763,68,No
172764,88,No
172765,83,No
172766,89,No
172767,99,No
172768,97,No
172769,100,No
172770,100,No
172771,78,No
172772,78,No
172773,87,No
172774,98,No
172775,96,No
172776,92,No
172777,83,No
172778,100,No
172779,97,No
172780,97,No
172781,70,No
172782,100,No
172783,94,No
172784,98,No
172785,85,No
172786,98,No
172787,91,No
172788,96,No
172789,100,No
172790,86,No
172791,86,No
172792,100,No
172793,100,No
172794,100,No
172795,100,No
172796,69,No
172797,100,No
172798,74,No
172799,76,No
172800,77,No
172801,100,No
172802,74,No
172803,100,No
172804,100,No
172805,100,No
172806,79,No
172807,87,No
172808,84,No
172809,100,No
172810,95,No
172811,99,Yes
172812,82,No
172813,75,No
172814,92,No
172815,100,No
172816,88,No
172817,77,No
172818,91,No
172819,100,No
172820,100,Yes
172821,79,No
172822,97,No
172823,75,No
172824,98,No
172825,99,No
172826,85,No
172827,99,No
172828,87,No
172829,100,No
172830,96,No
172831,100,No
172832,61,No
172833,95,No
172834,100,No
172835,89,No
172836,86,No
172837,100,No
172838,87,No
172839,95,No
172840,77,No
172841,95,No
172842,80,No
172843,83,Yes
172844,82,No
172845,92,No
172846,97,No
172847,91,No
172848,87,No
172849,98,No
172850,97,No
172851,81,No
172852,95,No
172853,82,No
172854,97,No
172855,94,No
172856,75,No
172857,98,No
172858,100,No
172859,75,No
172860,98,No
172861,81,No
172862,95,No
172863,85,No
172864,93,No
172865,100,No
172866,95,No
172867,65,No
172868,64,No
172869,100,No
172870,100,No
172871,100,No
172872,76,No
172873,66,No
172874,89,No
172875,95,No
172876,89,No
172877,73,Yes
172878,100,No
172879,100,No
172880,79,No
172881,86,No
172882,71,No
172883,100,No
172884,100,No
172885,80,No
172886,69,No
172887,93,No
172888,72,No
172889,71,No
172890,95,No
172891,100,No
172892,93,No
172893,74,No
172894,60,No
172895,63,No
172896,100,No
172897,66,Yes
172898,79,No
172899,100,No
172900,98,No
172901,99,No
172902,100,No
172903,76,No
172904,92,No
172905,100,No
172906,95,Yes
172907,85,No
172908,84,No
172909,100,No
172910,100,No
172911,78,No
172912,92,No
172913,99,No
172914,100,No
172915,100,No
172916,91,No
172917,100,No
172918,97,Yes
172919,97,No
172920,70,No
172921,100,No
172922,88,No
172923,80,No
172924,77,No
172925,89,No
172926,96,No
172927,100,No
172928,97,No
172929,73,No
172930,100,No
172931,73,No
172932,100,No
172933,97,No
172934,88,No
172935,70,No
172936,91,No
172937,69,No
172938,99,No
172939,100,No
172940,73,No
172941,80,No
172942,68,No
172943,100,No
172944,100,No
172945,100,No
172946,96,No
172947,72,No
172948,100,No
172949,100,No
172950,100,No
172951,80,No
172952,78,No
172953,100,No
172954,74,No
172955,67,No
172956,88,No
172957,73,No
172958,84,No
172959,96,No
172960,76,No
172961,75,No
172962,100,No
172963,100,No
172964,71,No
172965,82,No
172966,73,No
172967,99,No
172968,100,No
172969,99,No
172970,98,No
172971,89,No
172972,97,No
172973,69,No
172974,100,No
172975,98,No
172976,97,No
172977,93,No
172978,100,No
172979,99,No
172980,100,No
172981,100,No
172982,100,No
172983,100,No
172984,76,No
172985,100,No
172986,70,No
172987,95,No
172988,57,Yes
172989,78,No
172990,91,No
172991,82,No
172992,81,No
172993,98,No
172994,92,No
172995,100,No
172996,94,No
172997,100,No
172998,93,No
172999,85,No
173000,86,No
173001,66,No
173002,100,No
173003,98,No
173004,100,No
173005,94,No
173006,94,No
173007,78,No
173008,91,No
173009,79,No
173010,87,No
173011,100,No
173012,100,No
173013,83,No
173014,100,No
173015,98,No
173016,69,No
173017,100,No
173018,85,No
173019,66,No
173020,88,No
173021,100,No
173022,88,No
173023,95,No
173024,100,No
173025,90,No
173026,99,No
173027,94,No
173028,86,No
173029,85,No
173030,99,No
173031,100,No
173032,94,No
173033,100,No
173034,97,No
173035,82,No
173036,98,No
173037,80,No
173038,78,Yes
173039,90,No
173040,85,No
173041,100,No
173042,100,No
173043,98,No
173044,93,No
173045,91,No
173046,97,No
173047,83,No
173048,90,Yes
173049,100,No
173050,100,No
173051,100,No
173052,100,No
173053,95,No
173054,95,No
173055,98,No
173056,97,No
173057,100,No
173058,100,No
173059,100,No
173060,99,No
173061,61,No
173062,90,No
173063,100,No
173064,74,No
173065,100,No
173066,90,No
173067,100,No
173068,95,No
173069,100,No
173070,94,No
173071,80,No
173072,98,No
173073,75,No
173074,86,No
173075,98,No
173076,77,No
173077,75,No
173078,83,No
173079,78,No
173080,97,No
173081,100,No
173082,79,No
173083,100,No
173084,76,No
173085,90,No
173086,82,No
173087,99,No
173088,78,No
173089,91,No
173090,96,No
173091,99,No
173092,100,No
173093,79,No
173094,80,No
173095,67,No
173096,67,No
173097,66,No
173098,83,No
173099,98,No
173100,97,No
173101,92,No
173102,100,No
173103,100,No
173104,98,No
173105,90,No
173106,65,No
173107,92,No
173108,100,No
173109,97,No
173110,76,No
173111,77,No
173112,66,No
173113,89,No
173114,87,No
173115,62,Yes
173116,100,No
173117,98,No
173118,62,No
173119,97,No
173120,100,No
173121,93,No
173122,85,No
173123,75,No
173124,100,No
173125,99,No
173126,83,No
173127,81,No
173128,95,No
173129,92,No
173130,88,No
173131,100,No
173132,100,No
173133,68,No
173134,93,No
173135,73,No
173136,94,No
173137,93,No
173138,100,No
173139,87,No
173140,94,No
173141,94,No
173142,75,No
173143,80,No
173144,89,No
173145,93,No
173146,76,No
173147,88,No
173148,96,No
173149,93,No
173150,95,No
173151,77,No
173152,100,No
173153,93,No
173154,75,No
173155,100,No
173156,85,No
173157,90,No
173158,92,No
173159,100,No
173160,87,No
173161,96,No
173162,81,No
173163,83,No
173164,100,No
173165,100,No
173166,92,No
173167,60,No
173168,100,No
173169,67,No
173170,79,No
173171,100,No
173172,100,No
173173,91,No
173174,77,No
173175,100,No
173176,93,No
173177,100,No
173178,97,No
173179,73,No
173180,98,No
173181,100,No
173182,100,No
173183,62,No
173184,95,No
173185,100,No
173186,96,No
173187,93,No
173188,100,No
173189,87,No
173190,98,No
173191,98,No
173192,95,No
173193,81,No
173194,100,No
173195,100,No
173196,91,No
173197,79,No
173198,100,No
173199,99,No
173200,95,No
173201,91,No
173202,94,No
173203,96,No
173204,68,No
173205,99,No
173206,95,No
173207,70,Yes
173208,100,No
173209,100,No
173210,98,No
173211,93,No
173212,100,No
173213,87,No
173214,89,Yes
173215,76,No
173216,77,No
173217,78,No
173218,100,No
173219,99,No
173220,89,No
173221,100,No
173222,98,No
173223,75,No
173224,100,No
173225,94,No
173226,66,No
173227,76,No
173228,84,No
173229,80,No
173230,87,Yes
173231,100,No
173232,83,No
173233,94,No
173234,100,No
173235,88,No
173236,99,No
173237,93,No
173238,90,No
173239,83,No
173240,85,No
173241,69,No
173242,94,No
173243,56,No
173244,73,No
173245,86,No
173246,94,No
173247,83,No
173248,77,No
173249,100,No
173250,84,No
173251,100,No
173252,98,No
173253,74,No
173254,98,No
173255,91,No
173256,100,No
173257,85,No
173258,78,No
173259,96,No
173260,92,No
173261,99,No
173262,100,No
173263,78,No
173264,61,No
173265,100,No
173266,94,No
173267,50,No
173268,63,No
173269,74,No
173270,68,No
173271,100,No
173272,79,No
173273,88,No
173274,94,No
173275,100,No
173276,82,No
173277,83,No
173278,91,No
173279,84,No
173280,99,No
173281,74,No
173282,100,No
173283,93,No
173284,67,No
173285,70,No
173286,94,No
173287,100,No
173288,100,No
173289,95,No
173290,75,No
173291,100,No
173292,87,No
173293,84,No
173294,87,No
173295,67,No
173296,92,No
173297,68,No
173298,100,No
173299,62,No
173300,100,No
173301,92,No
173302,99,No
173303,100,No
173304,100,No
173305,100,No
173306,97,No
173307,98,No
173308,100,No
173309,71,No
173310,99,No
173311,100,No
173312,87,No
173313,89,No
173314,75,No
173315,100,No
173316,98,No
173317,93,No
173318,98,No
173319,100,No
173320,100,No
173321,100,No
173322,95,No
173323,99,No
173324,83,No
173325,92,No
173326,67,No
173327,82,No
173328,100,No
173329,100,No
173330,96,No
173331,98,No
173332,85,No
173333,86,No
173334,100,No
173335,75,No
173336,90,No
173337,94,No
173338,100,No
173339,96,No
173340,77,No
173341,100,No
173342,92,No
173343,85,No
173344,63,No
173345,61,No
173346,95,No
173347,98,No
173348,98,No
173349,95,No
173350,97,No
173351,100,No
173352,64,No
173353,94,No
173354,91,No
173355,100,No
173356,100,No
173357,100,No
173358,85,No
173359,97,No
173360,73,No
173361,71,Yes
173362,54,No
173363,91,No
173364,100,No
173365,75,No
173366,70,No
173367,81,No
173368,92,No
173369,60,No
173370,92,No
173371,78,No
173372,100,No
173373,92,No
173374,100,No
173375,93,No
173376,83,No
173377,84,No
173378,99,No
173379,95,No
173380,94,No
173381,81,No
173382,76,No
173383,88,No
173384,60,No
173385,96,No
173386,100,No
173387,89,No
173388,100,No
173389,84,No
173390,98,No
173391,94,No
173392,74,No
173393,85,No
173394,100,No
173395,96,No
173396,74,No
173397,77,No
173398,88,No
173399,87,No
173400,96,No
173401,89,No
173402,95,No
173403,100,No
173404,96,No
173405,72,No
173406,100,No
173407,84,No
173408,100,No
173409,81,No
173410,87,No
173411,97,No
173412,97,No
173413,95,No
173414,46,No
173415,99,No
173416,100,No
173417,97,No
173418,79,No
173419,99,No
173420,100,No
173421,100,No
173422,100,No
173423,100,No
173424,81,No
173425,93,No
173426,96,No
173427,82,No
173428,78,No
173429,93,No
173430,95,No
173431,83,No
173432,91,No
173433,98,No
173434,100,No
173435,96,No
173436,79,No
173437,100,No
173438,87,No
173439,100,No
173440,95,No
173441,78,No
173442,64,No
173443,75,No
173444,100,No
173445,92,No
173446,83,No
173447,77,No
173448,90,No
173449,88,No
173450,77,No
173451,81,No
173452,61,No
173453,100,Yes
173454,84,No
173455,77,No
173456,97,Yes
173457,86,No
173458,99,No
173459,100,No
173460,100,No
173461,100,No
173462,95,No
173463,85,No
173464,100,No
173465,100,No
173466,74,No
173467,99,No
173468,62,No
173469,96,No
173470,74,No
173471,95,No
173472,91,No
173473,94,Yes
173474,100,No
173475,92,No
173476,89,No
173477,100,No
173478,89,No
173479,93,No
173480,100,No
173481,79,Yes
173482,79,No
173483,98,No
173484,69,No
173485,100,No
173486,76,No
173487,100,No
173488,96,No
173489,91,No
173490,87,No
173491,99,No
173492,96,No
173493,66,No
173494,98,No
173495,95,No
173496,97,No
173497,97,No
173498,78,No
173499,91,No
173500,93,No
173501,99,No
173502,81,No
173503,100,No
173504,94,No
173505,86,No
173506,97,No
173507,100,No
173508,99,No
173509,100,No
173510,100,No
173511,87,No
173512,100,No
173513,90,No
173514,96,No
173515,87,No
173516,97,No
173517,89,No
173518,91,No
173519,86,No
173520,100,No
173521,76,No
173522,99,No
173523,97,No
173524,85,No
173525,86,No
173526,70,No
173527,100,No
173528,80,No
173529,96,No
173530,98,No
173531,81,No
173532,73,No
173533,88,No
173534,92,No
173535,96,No
173536,87,No
173537,85,No
173538,100,No
173539,61,No
173540,100,No
173541,86,No
173542,83,No
173543,100,No
173544,83,No
173545,80,No
173546,100,No
173547,65,No
173548,100,No
173549,99,No
173550,97,No
173551,97,No
173552,97,No
173553,96,No
173554,87,No
173555,59,No
173556,96,No
173557,90,No
173558,100,No
173559,100,No
173560,77,No
173561,98,No
173562,94,No
173563,70,No
173564,75,No
173565,74,No
173566,97,No
173567,86,No
173568,96,No
173569,80,No
173570,96,No
173571,98,No
173572,64,No
173573,85,Yes
173574,72,No
173575,93,No
173576,64,No
173577,82,No
173578,97,No
173579,96,No
173580,100,No
173581,100,No
173582,79,No
173583,100,No
173584,88,No
173585,88,No
173586,94,No
173587,95,No
173588,96,No
173589,98,No
173590,100,No
173591,95,No
173592,66,No
173593,79,No
173594,98,No
173595,93,No
173596,100,No
173597,82,No
173598,93,No
173599,82,No
173600,62,Yes
173601,87,No
173602,93,No
173603,66,No
173604,90,No
173605,66,No
173606,88,No
173607,73,Yes
173608,96,No
173609,100,No
173610,96,No
173611,100,No
173612,73,No
173613,96,No
173614,69,No
173615,59,No
173616,94,No
173617,79,No
173618,70,No
173619,92,No
173620,95,No
173621,87,No
173622,99,No
173623,100,No
173624,87,No
173625,80,No
173626,93,No
173627,85,No
173628,90,No
173629,92,No
173630,81,No
173631,78,No
173632,84,No
173633,98,No
173634,76,No
173635,100,No
173636,86,No
173637,95,No
173638,71,No
173639,91,No
173640,100,No
173641,100,No
173642,100,No
173643,92,No
173644,93,No
173645,98,No
173646,76,No
173647,100,No
173648,100,No
173649,98,No
173650,83,No
173651,87,No
173652,89,No
